LineNum,Prices,Estimates,ClassicResidual,KalmanResidual,CorrectedKalmanResidual
76,107.0200000000,107.2155647309,-0.1989465937,-969.2142431330,-829.3230293077,
77,103.9800000000,107.0056030095,-3.0290556428,-14176.8302829990,-14166.9643345542,
78,103.7500000000,103.9659171882,-0.2189338332,-1028.9711323316,-998.5635775468,
79,103.0700000000,103.7359946929,-0.6690046276,-3105.9329022076,-3079.7790889661,
80,102.4800000000,103.0560960075,-0.5789419814,-2663.9081986149,-2683.2257187877,
81,102.9000000000,102.4661839408,0.4310932480,2040.7401794430,2059.1416360839,
82,102.4900000000,102.8861682792,-0.3991733761,-1880.7712322834,-2003.7867857478,
83,105.1900000000,102.4762163938,2.7108342993,14469.6672082298,14564.9132292691,
84,103.3200000000,105.1759624869,-1.8601852536,-9099.4151112901,-8964.5448259569,
85,100.5000000000,103.3061088926,-2.8094795111,-12515.7130356621,-12476.1375915870,
86,99.6000000000,100.4863970445,-0.8887628977,-3896.2690537209,-3902.9249882895,
87,99.7400000000,99.5865353821,0.1513163096,676.4616895367,817.5785081420,
88,96.6300000000,99.7265628893,-3.0988875676,-12533.9111815925,-12505.4243189463,
89,95.9400000000,96.6168922312,-0.6781001333,-2729.2650147373,-2736.0510014112,
90,96.0900000000,95.9270206312,0.1618725676,666.7397735872,641.4545974680,
91,96.6700000000,96.0770498465,0.5916191924,2536.3351276647,2546.4937822432,
92,96.4300000000,96.6570148759,-0.2287697658,-985.5576922119,-1075.3684241080,
93,98.4500000000,96.4170416926,2.0311477433,9779.4587975810,9805.4424550859,
94,97.9100000000,98.4368491733,-0.5298176586,-2495.9065889922,-2476.6363070825,
95,97.5000000000,97.8968728763,-0.3996495689,-1863.3804345461,-1731.4649141426,
96,94.7700000000,97.4869055454,-2.7195857101,-11235.6199313160,-11181.7051473082,
97,93.5300000000,94.7571778175,-1.2285741918,-4949.4612933377,-4868.1571579824,
98,91.6500000000,93.5173448151,-1.8684363797,-7172.3142965428,-7092.3962699506,
99,89.7500000000,91.6375753081,-1.8881082204,-6918.0543369132,-7039.4190368381,
100,92.7600000000,89.7378177854,3.0222002201,12629.2913951146,12559.0997245733,
101,94.3200000000,92.7475800429,1.5710547455,7220.6302249867,7179.8647835751,
102,95.1500000000,94.3074127198,0.8402191025,4131.4736577167,4215.4145577083,
103,93.5300000000,95.1372982747,-1.6103650321,-7105.8506369148,-7140.6550393496,
104,94.2600000000,93.5174254871,0.7405565697,3433.2378636151,3335.4021339378,
105,96.2600000000,94.2473617310,2.0101256777,10566.4183464215,10539.7735314077,
106,96.7400000000,96.2471587972,0.4891183812,2688.0852397227,2666.6077784001,
107,97.1100000000,96.7270756629,0.3787647147,2159.0712159749,2049.2730673888,
108,98.9900000000,97.0970115208,1.8884824272,12915.3458555569,13148.8693405578,
109,95.6600000000,98.9768062628,-3.3227955081,-15054.0004700924,-15072.4601771777,
110,96.0400000000,95.6470917007,0.3905208050,1795.6721434001,1918.9113377078,
111,93.4900000000,96.0270834228,-2.5395928948,-11633.4651088776,-11566.8363036745,
112,92.1300000000,93.4773461240,-1.3498340134,-5977.5777351449,-5926.8298475296,
113,91.0700000000,92.1175266651,-1.0496373077,-4536.3960160605,-4547.7953860029,
114,91.3000000000,91.0576783002,0.2404956923,1064.6022874069,1053.9339811434,
115,91.5100000000,91.2876978887,0.2202727224,997.8508636061,882.9707374236,
116,93.8500000000,91.4976971629,2.3500611516,12046.1145095941,12145.4402692675,
117,92.0400000000,93.8374756037,-1.8008818083,-8384.7387136034,-8380.1755049512,
118,91.9400000000,92.0276202758,-0.0901536564,-423.1469787385,-286.8978691183,
119,89.3000000000,91.9276404826,-2.6302435051,-11184.3886131890,-11176.3069745095,
120,89.1200000000,89.2879091670,-0.1695395726,-727.5346076368,-707.7613978675,
121,88.7000000000,89.1079723253,-0.4096558661,-1755.7186378430,-1867.8160202156,
122,91.0400000000,88.6880418986,2.3503081511,11328.5959899475,11161.5857928456,
123,94.2400000000,91.0278342876,3.2094067109,13989.8720090361,13917.8073249830,
124,95.8000000000,94.2274976214,1.5707751131,6759.8194503723,6726.2066605567,
125,96.5400000000,95.7872798508,0.7510966535,3204.9233704529,3256.4538374757,
126,95.3700000000,96.5271453099,-1.1587214936,-5232.1983495076,-5308.2892480534,
127,96.9800000000,95.3572130799,1.6205249806,7352.5357563231,7345.0251202135,
128,97.1300000000,96.9670480415,0.1606531646,736.1832998533,642.7486863677,
129,99.1200000000,97.1170034065,2.0005636037,9039.4747312201,9054.0446265744,
130,98.7900000000,99.1067897792,-0.3190648562,-1476.1604782990,-1403.9697678088,
131,97.2500000000,98.7767792784,-1.5293575194,-7382.7970823845,-7374.3520581963,
132,97.0700000000,97.2369123126,-0.1699628289,-827.2245116934,-787.4445329276,
133,96.2700000000,97.0569441869,-0.7900636555,-3829.7489190133,-3830.7506054033,
134,96.2800000000,96.2570338260,0.0198936634,97.4699088668,139.3923010642,
135,95.4500000000,96.2670514215,-0.8202108577,-3964.4745540984,-3857.4437795552,
136,93.3500000000,95.4371434997,-2.0901630601,-9543.1314321201,-9376.7692887611,
137,90.0000000000,93.3373701944,-3.3398158319,-13740.8552380437,-13703.6961145590,
138,89.1800000000,89.9877470982,-0.8091040782,-3289.4858194921,-3321.3189912231,
139,89.8700000000,89.1679042571,0.7009255538,2977.5499789002,2977.0518912147,
140,89.8700000000,89.8578905880,0.0105367802,45.4760966733,103.4820901222,
141,88.6600000000,89.8579102491,-1.1996292617,-4975.0256636554,-4933.6829981774,
142,87.7700000000,88.6480407069,-0.8793521489,-3572.0189263284,-3571.5912869904,
143,87.7500000000,87.7581538544,-0.0092383989,-38.1566233571,-95.6821873657,
144,88.9700000000,87.7381837567,1.2305813928,5472.6261839830,5376.1988822943,
145,90.9100000000,88.9580796403,1.9499630758,9862.1329634934,9724.4304248303,
146,93.4100000000,90.8978792818,2.5089501413,13773.2127300673,13838.9340283345,
147,92.2900000000,93.3975986826,-1.1115264795,-5671.5920434073,-5568.7683445263,
148,90.4400000000,92.2776466118,-1.8409915822,-8633.7793061482,-8632.2027784576,
149,90.4000000000,90.4278126765,-0.0303944223,-144.0196562970,-169.0892190842,
150,90.8700000000,90.3878368994,0.4795026823,2345.6710155876,2353.2546637008,
151,90.7200000000,90.8578025559,-0.1407478698,-690.8120242139,-688.6042702347,
152,90.6700000000,90.7078165006,-0.0407937766,-201.7830945869,-128.0794027079,
153,89.3200000000,90.6578233509,-1.3408700615,-6291.9832398232,-6336.4048884408,
154,90.1600000000,89.3079584165,0.8494810381,4182.5182143739,4060.1235188975,
155,92.4200000000,90.1478979862,2.2691206713,12605.4542324422,12548.7397031558,
156,93.3600000000,92.4076758418,0.9482857948,5603.5751421403,5652.6540952024,
157,92.5800000000,93.3475471543,-0.7721315361,-4343.2100906512,-4257.3805563968,
158,91.1700000000,92.5675878665,-1.4018022701,-7362.1336888920,-7305.8726876278,
159,90.1900000000,91.1577194091,-0.9713531838,-4925.9261571313,-5015.6003404254,
160,91.7900000000,90.1778344259,1.6088587161,8816.6384103032,8879.1888117658,
161,90.7400000000,91.7777024810,-1.0416568425,-5473.8889909425,-5487.1124622355,
162,90.9600000000,90.7277946294,0.2286010947,1221.1928754152,1303.5552063627,
163,89.5600000000,90.9477833953,-1.3915185310,-7051.1680151628,-7009.6234983679,
164,88.8200000000,89.5479238688,-0.7311962235,-3626.1006472619,-3541.5652592158,
165,87.3100000000,88.8080203695,-1.5010786939,-7068.9843463174,-7109.2279170361,
166,88.0500000000,87.2981945117,0.7492348588,3680.7619454239,3724.5403060155,
167,87.2600000000,88.0381587061,-0.7810726718,-3744.1420032177,-3688.8326155274,
168,86.2500000000,87.2482457738,-1.0009329413,-4646.0629808615,-4655.1638746980,
169,86.4100000000,86.2383631306,0.1692552931,800.8840666824,771.9960961006,
170,86.9300000000,86.3983729529,0.5290957789,2593.9237201854,2684.5009874787,
171,85.3300000000,86.9183335165,-1.5911683711,-7299.9833114650,-7287.5595215195,
172,85.0900000000,85.3184896937,-0.2307358413,-1061.3064221194,-1068.8265045607,
173,85.2200000000,85.0785376637,0.1392141660,652.3497077809,612.9729738466,
174,85.9300000000,85.2085421319,0.7190581537,3528.8945846683,3595.6770051191,
175,84.7600000000,85.9184798907,-1.1612792811,-5419.7387350661,-5399.8193657220,
176,84.3900000000,84.7485880715,-0.3609541437,-1676.4148042863,-1632.1192943385,
177,83.5800000000,84.3786391586,-0.8009497763,-3627.6608838004,-3703.3965846831,
178,84.9800000000,83.5687331011,1.4091913752,6906.7275259300,6933.4118087148,
179,84.5100000000,84.9686158805,-0.4613643900,-2227.4477049557,-2238.2180506845,
180,84.6900000000,84.4986512634,0.1887182946,929.6582662518,879.3887800798,
181,85.5500000000,84.6786350150,0.8685625824,4530.5012352394,4463.9643189100,
182,86.6400000000,85.5385485474,1.0981684717,6179.4423604106,6167.9140820022,
183,86.8100000000,86.6284269176,0.1776679528,1016.2311441805,897.0546829275,
184,88.6300000000,86.7983844278,1.8275584856,12029.4532584711,12155.6779868522,
185,86.9400000000,88.6181894019,-1.6832950995,-9419.0391567704,-9576.2940401656,
186,89.4100000000,86.9283163267,2.4777393809,13202.3693653040,13169.7864184791,
187,89.9500000000,89.3980797241,0.5483629453,2907.9390020853,2876.2864360373,
188,90.4800000000,89.9379901726,0.5384542954,2833.8230162813,2829.8357278375,
189,90.5400000000,90.4679090957,0.0685693071,362.4619355271,449.6790695020,
190,89.0500000000,90.5278783984,-1.4814630526,-8199.4258925703,-8240.7935292885,
191,89.7100000000,89.0380103200,0.6680161216,3761.7328149206,3766.8867866138,
192,89.6200000000,89.6979607274,-0.0820624968,-463.1571417294,-493.8034662918,
193,90.1000000000,89.6079676847,0.4879114239,2785.8449587183,3037.3400419585,
194,86.2100000000,90.0879208859,-3.8821375398,-21167.8238672199,-21201.7408002593,
195,86.7400000000,86.1982987586,0.5378741538,3057.8559689803,2982.4803838848,
196,87.8900000000,86.7283027559,1.1575984746,7198.5454296966,7146.6107660673,
197,88.6200000000,87.8782127360,0.7370381985,4894.8348459593,4943.9826727466,
198,87.9600000000,88.6081357949,-0.6533553696,-4048.1221453932,-4219.5235800662,
199,90.4200000000,87.9481860455,2.4670705179,13343.3143793639,13355.3918692977,
200,90.2100000000,90.4079475613,-0.2016667031,-1104.7600779553,-1041.1215693785,
201,89.1600000000,90.1979298273,-1.0417926176,-5881.0909831985,-5968.2946737632,
202,90.5400000000,89.1480151303,1.3878696175,7965.9582085467,7930.0684832034,
203,91.1000000000,90.5278863447,0.5678610307,3250.4206464458,3207.3553297459,
204,91.7800000000,91.0878131558,0.6879319431,3901.1126241266,3927.8656964680,
205,91.3400000000,91.7677273470,-0.4319331111,-2487.8271685397,-2294.0177123876,
206,88.3100000000,91.3277489210,-3.0220969995,-18051.7439062128,-17979.4255866939,
207,87.2400000000,88.2980435911,-1.0626368663,-5916.2681101698,-5828.6409597642,
208,85.8700000000,87.2281944192,-1.3621951686,-7112.2463547210,-7028.1546092081,
209,84.4900000000,85.8583718702,-1.3718078218,-6790.8372437328,-6862.3042261465,
210,85.7100000000,84.4785532608,1.2285015852,6480.1371165701,6399.0217453546,
211,87.0300000000,85.6984787881,1.3280936433,7513.0302228204,7555.5959987609,
212,86.3700000000,87.0183556716,-0.6523369399,-3584.9904711159,-3835.5018322459,
213,90.3900000000,86.3584030503,4.0278284330,13469.3675175119,13380.5155151144,
214,92.8100000000,90.3780116571,2.4334864527,6785.9667298510,6833.0435029783,
215,91.2400000000,92.7977120396,-1.5533889335,-5243.5243385086,-5131.9336869122,
216,88.2600000000,91.2277892485,-2.9665182171,-12989.1749314228,-13035.0782985159,
217,89.1800000000,88.2480665379,0.9300428777,4182.1398805025,4184.6680056117,
218,89.1200000000,89.1680131845,-0.0501187517,-228.2406092430,-208.2530032964,
219,88.7200000000,89.1080254797,-0.3902501271,-1788.2864705664,-1889.4224614148,
220,90.6900000000,88.7080693938,1.9796452375,9637.8392360290,9831.1854980793,
221,87.1500000000,90.6778849808,-3.5307192532,-16305.8273936034,-16288.8048585183,
222,86.8200000000,87.1382077926,-0.3206010905,-1476.4559374192,-1440.7421609012,
223,86.1400000000,86.8082813773,-0.6706102821,-3029.7987793578,-3074.6601590696,
224,86.9900000000,86.1283765729,0.8594962596,4095.7678785790,4248.3473580074,
225,84.2400000000,86.9783189863,-2.7409081590,-11517.5520229442,-11425.2493146461,
226,82.4000000000,84.2285922879,-1.8300144530,-7306.5239222437,-7306.5374720287,
227,82.3900000000,82.3888188528,0.0002796082,1.1362261777,99.4882264773,
228,80.4100000000,82.3788725455,-1.9699016805,-7494.4858994313,-7475.5357523645,
229,80.0000000000,80.3990985798,-0.3994729087,-1524.9260619091,-1544.4633218032,
230,80.4000000000,79.9891863837,0.4104378056,1626.0753530224,1621.6371514723,
231,80.4800000000,80.3891794855,0.0901069817,365.0754867490,413.1969611648,
232,79.5200000000,80.4691834881,-0.9501074513,-3722.6572192193,-3883.4170448008,
233,82.8400000000,79.5092835644,3.3301077943,12330.6901121473,12274.2961684929,
234,84.1000000000,82.8289765929,1.2711487905,4764.1827485950,4689.5527779966,
235,85.7800000000,84.0888104710,1.6911828446,6331.6712511374,6351.3038400734,
236,85.3200000000,85.7686022398,-0.4485799013,-1732.1357748371,-1709.4835283115,
237,84.8100000000,85.3085948231,-0.4989886992,-1971.9692963446,-2024.3151643118,
238,85.9300000000,84.7986231685,1.1306929885,4576.1601329857,4613.0421194865,
239,85.1400000000,85.9185093833,-0.7794204304,-3205.0048662083,-3243.0035167415,
240,85.9200000000,85.1285668501,0.7903154231,3347.8018838001,3318.8045388553,
241,86.5000000000,85.9084916160,0.5901051951,2564.6891113046,2567.7094253952,
242,86.4300000000,86.4884230531,-0.0600844714,-264.6608677010,-157.3354603146,
243,84.3400000000,86.4184141255,-2.0802249251,-8845.2050516171,-8846.2073128601,
244,84.3500000000,84.3286127189,0.0198800389,85.9025235904,180.1827054858,
245,82.5200000000,84.3386403721,-1.8202768905,-7423.5822133556,-7461.4688414200,
246,83.2800000000,82.5088373333,0.7700783164,3295.3060634837,3322.1280289084,
247,82.7500000000,83.2687996418,-0.5203068342,-2207.1682660305,-2274.2954719718,
248,84.0600000000,82.7388607846,1.3197157088,6057.1025523008,6105.4578608556,
249,83.1700000000,84.0487453345,-0.8808786960,-3895.0789599937,-4021.8856456206,
250,85.5800000000,83.1588194186,2.4193678543,12344.3395558127,12348.6133962891,
251,85.5000000000,85.5685900014,-0.0716473894,-366.5923857391,-212.1675839147,
252,82.9500000000,85.4885627893,-2.5416783117,-11110.6566469849,-11240.9560673791,
253,85.4500000000,82.9387960983,2.5094520472,12265.0633040393,12253.7096660345,
254,85.6400000000,85.4385804434,0.1987085158,989.1675218742,1001.4737533538,
255,85.4200000000,85.6285387491,-0.2114307768,-1052.1438569904,-1012.8687692166,
256,84.7400000000,85.4085444441,-0.6714499566,-3271.8050161255,-3283.2163491654,
257,84.9300000000,84.7286060355,0.1986622315,986.5046394936,1116.3327915132,
258,82.7300000000,84.9185951434,-2.1914810216,-9946.7690298719,-9940.6787941724,
259,82.6100000000,82.7188139700,-0.1109210075,-507.6302498798,-482.0165399002,
260,82.1400000000,82.5988610797,-0.4610089868,-2093.5953012702,-2052.9950979722,
261,81.4000000000,82.1289290203,-0.7309910256,-3253.8037219625,-3193.7400472344,
262,80.3000000000,81.3890215127,-1.0908915127,-4687.4620502117,-4664.8887304031,
263,79.8700000000,80.2891527630,-0.4206919237,-1801.0231224191,-1825.0408596296,
264,80.3100000000,79.8592249744,0.4492922575,1994.3852181789,1946.0585071277,
265,81.1800000000,80.2992048286,0.8790108651,4144.4224620028,4143.9244078682,
266,81.1800000000,81.1691253445,0.0085749754,40.9126438062,12.8710798862,
267,81.6500000000,81.1691148257,0.4784737813,2377.9953847431,2404.9641904694,
268,81.2000000000,81.6390628242,-0.4418183345,-2151.0882174045,-2177.8972636069,
269,81.6400000000,81.1890962861,0.4483061777,2266.8539225676,2274.4140233669,
270,81.5100000000,81.6290542028,-0.1219591451,-616.8580482793,-774.9703169937,
271,84.0900000000,81.4990606214,2.5880259675,12453.2722000941,12457.9266833029,
272,84.0000000000,84.0788068631,-0.0812916547,-395.4031985913,-334.7182203104,
273,82.9500000000,83.9887731636,-1.0413947769,-5096.3663177166,-5126.2744138492,
274,83.4500000000,82.9388541235,0.5084443913,2544.4457183343,2578.8506779684,
275,82.8700000000,83.4388093251,-0.5716923752,-2846.5659423200,-2865.6555338908,
276,83.1800000000,82.8588608787,0.3182910702,1615.5581541320,1716.7566170044,
277,81.5300000000,83.1688365068,-1.6418362269,-7967.2138868139,-8025.6933543219,
278,82.5100000000,81.5189978617,0.9883690076,5051.6905890839,5214.8434098937,
279,79.9100000000,82.4989264307,-2.5919588162,-11962.9722202722,-12028.2793933258,
280,81.0400000000,79.8991821201,1.1386240577,5592.6578928379,5451.7542235562,
281,83.3900000000,81.0291103991,2.3582181484,12320.6828422985,12426.5151679787,
282,81.7100000000,83.3788847076,-1.6720484189,-8394.1418372033,-8392.7964446012,
283,81.6800000000,81.6990143333,-0.0218925074,-110.7649027598,-15.5916765676,
284,80.1500000000,81.6690244267,-1.5219583846,-7281.5986719046,-7314.2227054843,
285,80.6900000000,80.1391800065,0.5483445706,2717.1196830361,2713.5520322666,
286,80.7400000000,80.6791532503,0.0581111574,291.4230277651,372.3276284019,
287,79.4400000000,80.7291545882,-1.2919806481,-6147.0719365257,-6183.9649844406,
288,80.0500000000,79.4292855955,0.6183165749,3060.9100105136,3076.5167891567,
289,79.7900000000,80.0392474343,-0.2519456291,-1243.3015106205,-1274.6268191656,
290,80.2900000000,79.7792756359,0.5080535569,2596.5873127327,2490.2523897140,
291,81.9700000000,80.2792320324,1.6878247568,9543.4221991427,9547.0644156995,
292,81.9100000000,81.9590626740,-0.0527795629,-298.3977023519,-311.9949522766,
293,82.1000000000,81.8990388102,0.1972161197,1131.9798239745,1102.1934356985,
294,82.5200000000,82.0890045741,0.4271244190,2521.0265781418,2513.3802005538,
295,82.6200000000,82.5089516403,0.1069637516,636.0358310160,626.9074108010,
296,82.7400000000,82.6089285644,0.1269208215,760.6598154589,667.4428314633,
297,84.0300000000,82.7289077937,1.2968767882,8346.5523356659,8148.4522654596,
298,86.6500000000,84.0187744700,2.6265037670,12829.4746656351,12747.9131226441,
299,88.1000000000,86.6384945763,1.4588468405,6373.3625042973,6291.7989732417,
300,89.7500000000,88.0882971551,1.6600600193,6244.2721842349,6345.2972550953,
301,87.3600000000,89.7380815129,-2.3780934317,-12694.4526304672,-12766.5716205904,
302,88.5400000000,87.3482580517,1.1881565590,6211.3776379169,6241.0785464759,
303,88.0300000000,88.5281483064,-0.5015571858,-2699.5547503948,-2551.9029806708,
304,85.6400000000,88.0181830064,-2.3818486600,-13560.4984402629,-13702.1618687842,
305,87.7900000000,85.6284188192,2.1574926124,12906.6505586482,12930.0499313812,
306,87.4400000000,87.7782443335,-0.3426886901,-2033.9064325092,-2020.1333894691,
307,87.2300000000,87.4282653758,-0.2026602557,-1197.0237092206,-1211.0489036854,
308,87.4300000000,87.2182841855,0.2073574706,1233.5269196590,1411.9169308441,
309,84.8400000000,87.4182668182,-2.5826778793,-14361.5720063976,-14291.4923492575,
310,83.7700000000,84.8285210202,-1.0624004378,-5629.0862907003,-5549.2838798627,
311,82.5100000000,83.7586666733,-1.2521247136,-6308.7690547166,-6292.7526781202,
312,82.2400000000,82.4988303307,-0.2618428917,-1315.2054882214,-1169.4559670556,
313,79.8800000000,82.2288981496,-2.3518444415,-10749.3815702383,-10612.8089789323,
314,77.5200000000,79.8691595946,-2.3512946941,-9872.6075230689,-9881.7629634162,
315,77.6800000000,77.5094465522,0.1691960594,726.9312121886,687.8903787928,
316,78.3800000000,77.6694955075,0.7090054348,3197.4116722052,3155.1062995285,
317,79.1100000000,78.3694600338,0.7386563987,3512.5652534369,3641.2401448897,
318,76.9900000000,79.0993959922,-2.1117146451,-8981.5445254190,-9002.9835562934,
319,77.3700000000,76.9795980114,0.3890163374,1708.9049823227,1755.7869283569,
320,76.5400000000,77.3595897633,-0.8212275711,-3518.6230781342,-3433.7488233477,
321,75.0300000000,76.5296820448,-1.5011023584,-6087.1303084078,-6059.4264126993,
322,74.5100000000,75.0198504045,-0.5107842275,-2059.2644235025,-2123.1094625372,
323,75.6900000000,74.4999359552,1.1892050985,5169.2404917531,5120.7677643525,
324,76.5300000000,75.6798467370,0.8486721686,3937.4893144208,3992.4901445881,
325,75.6200000000,76.5197607323,-0.9017854910,-3981.5050509269,-4067.0067162436,
326,77.0900000000,75.6098347651,1.4785301856,7231.9951651893,7097.5651695956,
327,79.2300000000,77.0796964031,2.1478485877,11687.4806219710,11860.0306061290,
328,76.7500000000,79.2194673998,-2.4727489382,-11263.9981804111,-11288.1754215222,
329,77.1500000000,76.7396648731,0.4083928350,1914.3218711511,1914.4313393981,
330,77.1400000000,77.1396394053,-0.0018015073,-8.5421426621,-112.4015876802,
331,78.8400000000,77.1296418165,1.7081035435,8860.3656427833,8918.7578121620,
332,77.9500000000,78.8294761822,-0.8824293971,-4415.7936972739,-4255.8223156745,
333,75.4900000000,77.9395367583,-2.4522409324,-11054.5386467864,-11157.7625966188,
334,77.2300000000,75.4797794507,1.7483412781,8654.9961465002,8624.4625665343,
335,77.7000000000,77.2196460087,0.4777706037,2447.4480968586,2388.6071466728,
