LineNum,Prices,Estimates,ClassicResidual,KalmanResidual,CorrectedKalmanResidual
131,97.2500000000,98.7809721973,-1.5308593446,-8076.0604563015,-8066.7868752303,
132,97.0700000000,97.2409523585,-0.1707851086,-898.7485390690,-855.6983635170,
133,96.2700000000,97.0609514297,-0.7907793385,-4114.5515912784,-4115.5919442291,
134,96.2800000000,96.2609454839,0.0192489112,100.1832529886,144.7452674204,
135,95.4500000000,96.2709466431,-0.8207527215,-4223.7052575519,-4109.7207195627,
136,93.3500000000,95.4409429673,-2.0907282212,-10470.0370337269,-10287.5193448437,
137,90.0000000000,93.3409384312,-3.3406817177,-16095.2593151705,-16051.6610994097,
138,89.1800000000,89.9909496112,-0.8106619284,-3873.9628491240,-3911.2945398099,
139,89.8700000000,89.1709594622,0.6993289024,3365.1801663159,3364.6802465368,
140,89.8700000000,89.8609553681,0.0093361035,44.9305668457,109.6666058426,
141,88.6600000000,89.8609580340,-1.2006649583,-5709.4439993049,-5661.9680099925,
142,87.7700000000,88.6509734346,-0.8806795852,-4153.1312105122,-4152.5564246833,
143,87.7500000000,87.7609880199,-0.0106960130,-50.4366248951,-116.0446630894,
144,88.9700000000,87.7409914108,1.2293025877,5863.5331044576,5760.1448166025,
145,90.9100000000,88.9609766997,1.9493244252,9479.8198019894,9347.3909257350,
146,93.4100000000,90.9009554495,2.5093448419,12542.8069023699,12602.6012220472,
147,92.2900000000,93.4009353548,-1.1106581838,-5479.4569798134,-5380.0572810012,
148,90.4400000000,92.2809444808,-1.8406487057,-8897.8138846437,-8896.1753101530,
149,90.4000000000,90.4309640367,-0.0306475540,-148.1080776052,-173.6682706686,
150,90.8700000000,90.3909669915,0.4793510983,2328.1270158786,2335.6509398964,
151,90.7200000000,90.8609634831,-0.1406471494,-682.0995223123,-679.9257972012,
152,90.6700000000,90.7109677072,-0.0406488965,-197.0554692861,-124.8338145827,
153,89.3200000000,90.6609707296,-1.3406502373,-6410.0324590719,-6455.2873357462,
154,90.1600000000,89.3109924192,0.8493386192,4095.3541262769,3975.4779372259,
155,92.4200000000,90.1509815662,2.2693471840,11205.9520461058,11155.4820088172,
156,93.3600000000,92.4109515745,0.9493560430,4739.2624066957,4780.6453177680,
157,92.5800000000,93.3509427344,-0.7706512890,-3812.5122106314,-3737.0873317239,
158,91.1700000000,92.5709531076,-1.4006451322,-6820.9855003934,-6768.8548808684,
159,90.1900000000,91.1609735484,-0.9706414409,-4678.7834777045,-4764.0474330942,
160,91.7900000000,90.1809912222,1.6093532336,7888.4482441917,7944.3419559057,
161,90.7400000000,91.7809669548,-1.0406388268,-5043.6053719362,-5055.8418019935,
162,90.9600000000,90.7309853993,0.2293591073,1114.3174629898,1189.1764120942,
163,89.5600000000,90.9509838842,-1.3906409041,-6659.4173751418,-6620.1854005392,
164,88.8200000000,89.5510112307,-0.7306508675,-3473.9986852553,-3392.9711319952,
165,87.3100000000,88.8110287702,-1.5006616417,-7035.5461454555,-7075.6144977614,
166,88.0500000000,87.3010650028,0.7493095894,3536.7356174880,3578.7754154665,
167,87.2600000000,88.0410501254,-0.7806745749,-3658.7214898506,-3604.6593143453,
168,86.2500000000,87.2510717664,-1.0006924038,-4649.0284432081,-4658.1387032582,
169,86.4100000000,86.2411005155,0.1692806941,787.5916398871,759.1772351339,
170,86.9300000000,86.4010992593,0.5292843838,2473.7899575678,2560.1164264644,
171,85.3300000000,86.9210882716,-1.5907022469,-7334.2262923269,-7321.7398923549,
172,85.0900000000,85.3211350735,-0.2307483232,-1061.9537797718,-1069.4795821919,
173,85.2200000000,85.0811453688,0.1392426365,641.5545464604,602.8271722545,
174,85.9300000000,85.2111446721,0.7192462244,3333.3885766303,3396.4250975435,
175,84.7600000000,85.9211265453,-1.1607312788,-5328.5704690559,-5308.9868965674,
176,84.3900000000,84.7511648285,-0.3607701055,-1651.5484194838,-1607.8966496347,
177,83.5800000000,84.3811798393,-0.8007845726,-3643.5340695146,-3719.6163926017,
178,84.9800000000,83.5712097441,1.4091829338,6480.7008446434,6505.7067473644,
179,84.5100000000,84.9711663885,-0.4607626653,-2111.3417306442,-2121.5911874091,
180,84.6900000000,84.5011848416,0.1892195978,868.3571490025,821.4908814185,
181,85.5500000000,84.6811820931,0.8692253906,4016.7200837910,3957.7150819960,
182,86.6400000000,85.5411568958,1.0992547500,5126.3343586692,5116.6930196592,
183,86.8100000000,86.6311250184,0.1792873610,837.4136263380,740.0014467916,
184,88.6300000000,86.8011225571,1.8292909825,8684.3500834171,8775.2476645456,
185,86.9400000000,88.6210696002,-1.6806673272,-7855.5671571634,-7987.0080892384,
186,89.4100000000,86.9311226018,2.4792983514,11849.6569909550,11820.3780193982,
187,89.9500000000,89.4010490853,0.5493516426,2639.8724964938,2611.1412755964,
188,90.4800000000,89.9410359533,0.5393572162,2606.0394896908,2602.3365539343,
189,90.5400000000,90.4710232104,0.0693610666,335.3809987028,415.1166178090,
190,89.0500000000,90.5310236541,-1.4806395883,-7052.7430553915,-7088.4163701394,
191,89.7100000000,89.0410688646,0.6693455428,3209.1002146779,3213.4125919147,
192,89.6200000000,89.7010511470,-0.0806462377,-386.3478506494,-412.4377689777,
193,90.1000000000,89.6110560982,0.4893516674,2355.7800896564,2567.7448831118,
194,86.2100000000,90.0910437500,-3.8806440277,-17994.9610544866,-18023.8816155803,
195,86.7400000000,86.2011695909,0.5392938091,2512.1815390306,2450.3279006502,
196,87.8900000000,86.7311535702,1.1593084284,5455.1532409849,5415.7314216920,
197,88.6200000000,87.8811161471,0.7393371111,3502.5775597335,3537.4920212317,
198,87.9600000000,88.6110939019,-0.6506488176,-3063.9146108166,-3194.3047661864,
199,90.4200000000,87.9511185998,2.4693376188,11899.5903322994,11910.2953942589,
200,90.2100000000,90.4110379393,-0.2006202664,-964.8317069759,-909.0260760110,
201,89.1600000000,90.2010467366,-1.0406231761,-4953.1937852942,-5026.8011120600,
202,90.5400000000,89.1510834270,1.3893639174,6703.2832372431,6673.0338324298,
203,91.1000000000,90.5310392182,0.5693809390,2763.2741023920,2726.6834481858,
204,91.7800000000,91.0910229806,0.6893836950,3370.1847103772,3393.1778988671,
205,91.3400000000,91.7710030046,-0.4306150736,-2095.4373937213,-1931.7755323260,
206,88.3100000000,91.3310189268,-3.0206167836,-14251.0621940364,-14194.0486011116,
207,87.2400000000,88.3011234782,-1.0606429516,-4956.3526262167,-4882.8868365268,
208,85.8700000000,87.2311655535,-1.3606673562,-6284.7892255648,-6210.4567485967,
209,84.4900000000,85.8612212055,-1.3707063463,-6262.0639986578,-6328.0593269237,
210,85.7100000000,84.4812800550,1.2292452295,5669.7183079498,5598.7259606015,
211,87.0300000000,85.7012321350,1.3292895041,6198.6952323719,6233.6936137457,
212,86.3700000000,87.0211813927,-0.6506702373,-3017.4279251091,-3228.8989256430,
213,90.3900000000,86.3612102645,4.0293104382,19356.8559511587,19229.4304256775,
214,92.8100000000,90.3810546041,2.4294057657,11966.5458450247,12050.0834274462,
215,91.2400000000,92.8009700858,-1.5605810981,-7556.3373973887,-7396.0518789146,
216,88.2600000000,91.2310261766,-2.9705803024,-13961.3694075816,-14010.6061200725,
217,89.1800000000,88.2511390753,0.9293876773,4405.1714218532,4407.8615371840,
218,89.1200000000,89.1711049710,-0.0505945133,-239.7021619089,-218.8898100610,
219,88.7200000000,89.1111094607,-0.3905965669,-1843.8434909782,-1948.0156974989,
220,90.6900000000,88.7111274516,1.9793952044,9519.7231455354,9710.7162610362,
221,87.1500000000,90.6810517301,-3.5305736145,-16410.6866992246,-16393.5525953671,
222,86.8200000000,87.1411937291,-0.3206272199,-1486.3290132122,-1450.3778905761,
223,86.1400000000,86.8112101888,-0.6706375793,-3091.7111645819,-3137.4790719350,
224,86.9900000000,86.1312420939,0.8593406613,3989.6735024708,4138.3129003443,
225,84.2400000000,86.9812073802,-2.7406334414,-12443.4523242184,-12343.6810700542,
226,82.4000000000,84.2313318321,-1.8307249867,-8203.6481050480,-8203.6041838810,
227,82.3900000000,82.3914214690,-0.0008075447,-3.6187519824,104.8883252564,
228,80.4100000000,82.3814249271,-1.9708088362,-8718.6747232611,-8696.5600378149,
229,80.0000000000,80.4015262389,-0.4009135450,-1769.3610700874,-1791.8726401588,
230,80.4000000000,79.9915505008,0.4090618123,1809.7944469686,1804.8944536605,
231,80.4800000000,80.3915330058,0.0890846067,394.3569142027,446.9788349864,
232,79.5200000000,80.4715320307,-0.9509115154,-4185.5531136296,-4366.0902845311,
233,82.8400000000,79.5115852856,3.3290313968,14954.1546976273,14885.8449811482,
234,84.1000000000,82.8314159528,1.2692190020,5752.1395909855,5661.9992082902,
235,85.7800000000,84.0913562661,1.6892766145,7752.8318065007,7777.0092241875,
236,85.3200000000,85.7712774556,-0.4506564733,-2061.0150893143,-2034.0957335411,
237,84.8100000000,85.3113019313,-0.5006738966,-2281.0452345242,-2341.3171827520,
238,85.9300000000,84.8013292021,1.1293057987,5189.7516649008,5231.6962282443,
239,85.1400000000,85.9212772052,-0.7806525319,-3565.6301197251,-3607.7841400398,
240,85.9200000000,85.1313179592,0.7893183771,3627.3463261180,3595.9285826510,
241,86.5000000000,85.9112822602,0.5893463420,2721.2233708065,2724.4615467997,
242,86.4300000000,86.4912565075,-0.0606350384,-279.8415338422,-167.3683984163,
243,84.3400000000,86.4212622405,-2.0806381954,-9445.5780904667,-9446.6162572864,
244,84.3500000000,84.3313678078,0.0192872628,87.5738517243,186.6658359529,
245,82.5200000000,84.3413698779,-1.8207131735,-8159.6730809439,-8201.2589641487,
246,83.2800000000,82.5114670491,0.7692048389,3465.4045895452,3493.6675596028,
247,82.7500000000,83.2714296846,-0.5207590606,-2337.7130607760,-2408.7216613714,
248,84.0600000000,82.7414603011,1.3192151322,5976.5272407659,6024.2490843239,
249,83.1700000000,84.0513937639,-0.8807243883,-3964.9862215431,-4094.0842227385,
250,85.5800000000,83.1614431279,2.4192353320,11082.0962145987,11085.8804345877,
251,85.5000000000,85.5713189848,-0.0706607248,-323.5140614421,-185.3871223368,
252,82.9500000000,85.4913254821,-2.5406645378,-11412.6433221787,-11546.5257217893,
253,85.4500000000,82.9414616961,2.5092313507,11473.5014981883,11462.8457622426,
254,85.6400000000,85.4413307148,0.1993420398,912.9199170599,924.1997965498,
255,85.4200000000,85.6313231698,-0.2106518094,-963.1623360787,-927.1181006733,
256,84.7400000000,85.4113370370,-0.6706607884,-3050.8734735492,-3061.5616635715,
257,84.9300000000,84.7313753794,0.1993122136,908.0549437752,1027.1261500826,
258,82.7300000000,84.9213676469,-2.1906810189,-9822.2399069241,-9816.2315822299,
259,82.6100000000,82.7214892727,-0.1107759914,-496.3219750412,-471.2583408979,
260,82.1400000000,82.6014985709,-0.4607827162,-2058.2119590837,-2018.2883293097,
261,81.4000000000,82.1315275420,-0.7308071645,-3248.9801367072,-3188.9928527772,
262,80.3000000000,81.3915721821,-1.0908468695,-4816.9451809494,-4793.7354084028,
263,79.8700000000,80.2916383121,-0.4209092795,-1854.0542726733,-1878.7538787664,
264,80.3100000000,79.8616663085,0.4490644375,1983.3593165319,1935.2710399610,
265,81.1800000000,80.3016432652,0.8790900766,3903.4726811825,3902.9727454445,
266,81.1800000000,81.1715951161,0.0091394701,40.5858442420,14.4500299607,
267,81.6500000000,81.1715978232,0.4791387166,2134.2105139847,2158.3273927867,
268,81.2000000000,81.6415730922,-0.4408363304,-1958.1427382738,-1982.6470047680,
269,81.6400000000,81.1916020299,0.4491385809,2000.7335137612,2007.3325471533,
270,81.5100000000,81.6315788638,-0.1208381466,-537.8829795066,-677.0930699086,
271,84.0900000000,81.5015891250,2.5891541180,11724.1769324057,11728.5260338174,
272,84.0000000000,84.0814413463,-0.0807166140,-365.2958995590,-308.8685477316,
273,82.9500000000,83.9914488724,-1.0407213660,-4675.4058714256,-4702.9038816619,
274,83.4500000000,82.9415118878,0.5092303752,2295.7875619459,2326.7312590430,
275,82.8700000000,83.4414851887,-0.5707467097,-2562.9952346935,-2580.2622580310,
276,83.1800000000,82.8615214902,0.3192253075,1436.6824817974,1526.3546072401,
277,81.5300000000,83.1715057121,-1.6407606169,-7302.9500324616,-7356.6319576585,
278,82.5100000000,81.5216059653,0.9891570104,4431.0212986851,4573.9512141737,
279,79.9100000000,82.5015497082,-2.5907921914,-11413.7229966623,-11476.0842770152,
280,81.0400000000,79.9017092559,1.1390677073,5052.3930880727,4925.1005352021,
281,83.3900000000,81.0316423954,2.3591335954,10623.6863980435,10714.8359234716,
282,81.7100000000,83.3815025897,-1.6707428212,-7438.9405990741,-7437.8054983635,
283,81.6800000000,81.7016059424,-0.0208259105,-92.7168281897,-9.0326966732,
284,80.1500000000,81.6716102810,-1.5208282874,-6706.8747685291,-6736.9869511014,
285,80.6900000000,80.1417071271,0.5490856168,2429.4621373732,2426.2213472702,
286,80.7400000000,80.6816760497,0.0591167487,261.6662285151,333.0138032015,
287,79.4400000000,80.7316755011,-1.2908811119,-5670.0470931256,-5704.1462292694,
288,80.0500000000,79.4317596915,0.6190412909,2728.8227509639,2742.6636329133,
289,79.7900000000,80.0417236699,-0.2509218652,-1104.5048007700,-1132.5022528623,
290,80.2900000000,79.7817427371,0.5090617197,2247.5159807520,2155.5887902492,
291,81.9700000000,80.2817135839,1.6890911715,7534.8501051240,7537.6166265738,
292,81.9100000000,81.9616102135,-0.0508140860,-226.6071084820,-237.4394828323,
293,82.1000000000,81.9016163741,0.1991819842,889.4286434125,866.1432023308,
294,82.5200000000,82.0916068758,0.4291911724,1921.9718403657,1916.0484768491,
295,82.6200000000,82.5115829471,0.1092119449,489.4337503120,482.4294557077,
296,82.7400000000,82.6115790248,0.1292161525,579.5998316047,509.7059040110,
297,84.0300000000,82.7315738218,1.2992213004,5880.0433947380,5740.5865470902,
298,86.6500000000,84.0214954649,2.6292816163,12134.7392264789,12057.6471730636,
299,88.1000000000,86.6413363560,1.4593855296,6817.2958337485,6730.1167602492,
300,89.7500000000,88.0912508032,1.6594279123,7866.7229758939,7994.1749254150,
301,87.3600000000,89.7411543119,-2.3805359171,-11043.1573168183,-11105.8974747383,
302,88.5400000000,87.3512985108,1.1894140573,5573.7060969017,5600.2766214937,
303,88.0300000000,88.5312289778,-0.5005548309,-2335.4037261306,-2207.4812394391,
304,85.6400000000,88.0212615111,-2.3805680330,-10887.5025810280,-11001.4027975795,
305,87.7900000000,85.6314096854,2.1593608196,10046.0309232021,10064.1158640418,
306,87.4400000000,87.7812786352,-0.3405668224,-1579.8965143057,-1569.2417513086,
307,87.2300000000,87.4313019017,-0.2005774914,-928.9470388573,-940.0535483902,
308,87.4300000000,87.2213166829,0.2094154281,971.5892813849,1110.6062724805,
309,84.8400000000,87.4213061534,-2.5805796044,-11725.0033447483,-11667.8356605010,
310,83.7700000000,84.8314699081,-1.0606655048,-4782.2201386356,-4714.3887279224,
311,82.5100000000,83.7615403176,-1.2507119505,-5590.8001998606,-5576.6485224114,
312,82.2400000000,82.5016240071,-0.2607726191,-1163.7131122913,-1034.2798803772,
313,79.8800000000,82.2316438728,-2.3507872776,-10336.8851997906,-10205.5150849638,
314,77.5200000000,79.8718023505,-2.3509185952,-10203.9795130590,-10213.4287815397,
315,77.6800000000,77.5119646898,0.1689284381,733.8680305360,694.3959233889,
316,78.3800000000,77.6719562131,0.7089389718,3091.1805138299,3050.2585086940,
317,79.1100000000,78.3719106272,0.7389863350,3235.0840084870,3353.4996642322,
318,76.9900000000,79.1018631286,-2.1109661191,-9138.1579091943,-9159.9714647844,
319,77.3700000000,76.9820113185,0.3888910112,1686.7470707831,1733.0279161823,
320,76.5400000000,77.3619873965,-0.8210824737,-3546.9993117104,-3461.4231932446,
321,75.0300000000,76.5320478167,-1.5011425483,-6439.9499204394,-6410.6140245070,
322,74.5100000000,75.0221569021,-0.5112567989,-2188.5368833308,-2256.2982088211,
323,75.6900000000,74.5021966319,1.1887015443,5114.8525343829,5066.8625809682,
324,76.5300000000,75.6821150063,0.8487937411,3666.7015835200,3717.8763465003,
325,75.6200000000,76.5220579835,-0.9011436865,-3876.5250075261,-3959.8462070526,
326,77.0900000000,75.6121250753,1.4787878705,6405.5183399927,6286.4129186473,
327,79.2300000000,77.0820231019,2.1488970039,9411.2989788421,9550.0772992667,
328,76.7500000000,79.2218751691,-2.4709562670,-10680.8425441247,-10703.8119545770,
329,77.1500000000,76.7420515797,0.4088763093,1770.9467972623,1771.0082989227,
330,77.1400000000,77.1420256027,-0.0010953578,-4.7443744844,-99.6613093544,
331,78.8400000000,77.1320287449,1.7089032954,7466.5591840548,7515.6624032436,
332,77.9500000000,78.8319106757,-0.8809793870,-3831.2386804879,-3692.2826260104,
333,75.4900000000,77.9419758448,-2.4510394226,-10531.2895958466,-10629.7009664422,
334,77.2300000000,75.4821542404,1.7487832222,7574.9807655315,7548.1999853584,
335,77.7000000000,77.2220311919,0.4789132184,2079.4548233229,2029.5026193842,
