LineNum,Prices,Estimates,ClassicResidual,KalmanResidual,CorrectedKalmanResidual
196,87.8900000000,86.7318710619,1.1574723768,6792.1252691898,6743.0879299649,
197,88.6200000000,87.8817632003,0.7374799760,4333.3813989719,4376.8068813495,
198,87.9600000000,88.6116946998,-0.6524676496,-3855.8280656442,-4019.3340610178,
199,90.4200000000,87.9517564680,2.4674329984,14170.5606578751,14183.4147545060,
200,90.2100000000,90.4115258369,-0.2021346138,-1175.7765906233,-1108.1743511560,
201,89.1600000000,90.2015454354,-1.0422529411,-6269.4248677591,-6362.3141733368,
202,90.5400000000,89.1516437620,1.3874032333,8111.2550238845,8074.7064698705,
203,91.1000000000,90.5315143488,0.5677359977,3273.9140199531,3230.5304398718,
204,91.7800000000,91.0914617878,0.6878915555,3898.2412717749,3924.9747674594,
205,91.3400000000,91.7713979812,-0.4319095476,-2492.7088480434,-2298.5086447623,
206,88.3100000000,91.3314391467,-3.0220947019,-18154.1611291592,-18081.4309693451,
207,87.2400000000,88.3017230632,-1.0626586863,-6320.1708490207,-6226.5305701073,
208,85.8700000000,87.2318232834,-1.3626756347,-7833.6117230704,-7740.9744089281,
209,84.4900000000,85.8619516251,-1.3725419554,-7515.0394317350,-7594.0339606782,
210,85.7100000000,84.4820809078,1.2277042138,7021.8587299164,6933.9460316296,
211,87.0300000000,85.7019665007,1.3274825630,7781.1889287883,7825.3110116209,
212,86.3700000000,87.0218427206,-0.6525853899,-3817.1889946238,-4083.7935054875,
213,90.3900000000,86.3619045249,4.0273732658,21036.5416168582,20898.0358336427,
214,92.8100000000,90.3815276738,2.4286502002,10257.8622805717,10329.4227176769,
215,91.2400000000,92.8013007886,-1.5590161239,-7547.7990117616,-7387.5338662327,
216,88.2600000000,91.2314478910,-2.9705808219,-18673.4234435823,-18739.1088996928,
217,89.1800000000,88.2517271592,0.9270156316,5446.7239749348,5450.1786479939,
218,89.1200000000,89.1716408744,-0.0524157138,-310.4248481318,-284.2831662327,
219,88.7200000000,89.1116464487,-0.3924812740,-2390.6299392539,-2524.9000864968,
220,90.6900000000,88.7116838939,1.9772769371,10807.2932541090,11024.4194705745,
221,87.1500000000,90.6814991901,-3.5317091392,-24056.1109299074,-24030.7693691481,
222,86.8200000000,87.1418309655,-0.3236091429,-2224.2680689132,-2170.7217578820,
223,86.1400000000,86.8118618547,-0.6736911701,-4672.8681880534,-4741.4763291937,
224,86.9900000000,86.1319255531,0.8562019489,5877.3224298269,6097.3305264446,
225,84.2400000000,86.9818458363,-2.7436707419,-18805.9270348838,-18655.0531907090,
226,82.4000000000,84.2321035731,-1.8338631938,-11813.4943635121,-11813.2118327862,
227,82.3900000000,82.3922760124,-0.0036135849,-23.3061165214,133.0840833042,
228,80.4100000000,82.3822769139,-1.9736221047,-11490.9245360396,-11461.6609696389,
229,80.0000000000,80.4024624810,-0.4031049602,-2312.3328766911,-2341.4421915551,
230,80.4000000000,79.9925008808,0.4069624661,2390.6176844308,2384.2762541028,
231,80.4800000000,80.3924633531,0.0868330443,514.3250643953,584.9044422805,
232,79.5200000000,80.4724558226,-0.9532166065,-5385.2627452256,-5616.8433331805,
233,82.8400000000,79.5125457825,3.3270268149,18779.8371878054,18694.1286461396,
234,84.1000000000,82.8322345351,1.2673354116,6309.1204420062,6210.1541134253,
235,85.7800000000,84.0921163920,1.6884436788,7348.6588608493,7371.5614129561,
236,85.3200000000,85.7719588775,-0.4501490918,-2051.8553310648,-2025.0269360474,
237,84.8100000000,85.3120019694,-0.5006452562,-2390.3870636431,-2453.5275836633,
238,85.9300000000,84.8020497495,1.1288764255,5071.2405098180,5112.2317782627,
239,85.1400000000,85.9219447311,-0.7804410988,-3712.9750500293,-3756.8618875872,
240,85.9200000000,85.1320187607,0.7889420012,3639.7979262286,3608.2594848617,
241,86.5000000000,85.9119456154,0.5893055686,2670.9953883227,2674.1650632326,
242,86.4300000000,86.4918912190,-0.0604642275,-277.9139858945,-165.9017857037,
243,84.3400000000,86.4218977561,-2.0806049595,-10449.5557382493,-10450.6507502962,
244,84.3500000000,84.3320936560,0.0183885906,93.1223089108,203.7001267191,
245,82.5200000000,84.3420926955,-1.8216799741,-9546.3630214362,-9594.9052356695,
246,83.2800000000,82.5122642250,0.7678644230,4038.2960022191,4071.3729490425,
247,82.7500000000,83.2721929579,-0.5220910694,-2772.2957748635,-2856.1981640661,
248,84.0600000000,82.7422426216,1.3177827471,7003.6519007317,7059.7229931458,
249,83.1700000000,84.0521197955,-0.8821002233,-4753.1386249118,-4907.5581618755,
250,85.5800000000,83.1622032088,2.4177084222,12679.5098845229,12683.9150727371,
251,85.5000000000,85.5719772631,-0.0718479616,-380.5871446283,-220.6986577599,
252,82.9500000000,85.4919847434,-2.5419370366,-14299.0638401432,-14466.5964260129,
253,85.4500000000,82.9422237767,2.5073645130,13487.3991215789,13474.9521979519,
254,85.6400000000,85.4419893938,0.1979363607,1062.7841567026,1076.0955167876,
255,85.4200000000,85.6319715643,-0.2120317805,-1155.6877202222,-1112.6237349707,
256,84.7400000000,85.4119921712,-0.6721712300,-3760.1505652600,-3773.1787214157,
257,84.9300000000,84.7320559022,0.1975664244,1107.1240695450,1253.6970069623,
258,82.7300000000,84.9220380741,-2.1924300053,-12565.8133433424,-12557.9932305334,
259,82.6100000000,82.7222443019,-0.1127916856,-649.1247990720,-616.7878483425,
260,82.1400000000,82.6022555366,-0.4628319588,-2657.7742913126,-2606.3057161719,
261,81.4000000000,82.1322995834,-0.7328574569,-4151.6518277209,-4075.0748681288,
262,80.3000000000,81.3923689425,-1.0928255678,-5981.4306224569,-5952.5417485224,
263,79.8700000000,80.2924720515,-0.4226751363,-2288.2253207216,-2318.4664221322,
264,80.3100000000,79.8625123501,0.4473657297,2481.8488873863,2421.5744807329,
265,81.1800000000,80.3024710884,0.8772275252,5041.0640978516,5040.5647743513,
266,81.1800000000,81.1723895151,0.0070534601,40.7433721023,6.8976239306,
267,81.6500000000,81.1723895030,0.4770169744,2807.3034915014,2839.3287210991,
268,81.2000000000,81.6423454294,-0.4430726479,-2581.5887669226,-2613.5753231805,
269,81.6400000000,81.1923876048,0.4469581010,2653.7414713540,2662.7040515505,
270,81.5100000000,81.6323463441,-0.1231345651,-731.0104996339,-916.5082760707,
271,84.0900000000,81.5023585206,2.5868550863,15563.9314235414,15569.8746653469,
272,84.0000000000,84.0821166373,-0.0830175663,-503.3004417745,-427.5401715905,
273,82.9500000000,83.9921250641,-1.0430784457,-6596.9081149426,-6635.4152974249,
274,83.4500000000,82.9422234906,0.5065509869,3169.0432443247,3212.1772614462,
275,82.8700000000,83.4421766059,-0.5733373954,-3638.6502873857,-3662.8461950587,
276,83.1800000000,82.8622309710,0.3165214684,2004.5899205180,2130.9814814223,
277,81.5300000000,83.1722018992,-1.6434404356,-10426.7510100575,-10503.0568937428,
278,82.5100000000,81.5223565772,0.9864169638,6299.8160008431,6503.8047817726,
279,79.9100000000,82.5022646935,-2.5935479902,-16033.0908167102,-16120.3957208746,
280,81.0400000000,79.9025084350,1.1364544316,7149.8136882564,6969.4731266877,
281,83.3900000000,81.0324024892,2.3564327698,14107.3888754706,14228.7317350781,
282,81.7100000000,83.3821821682,-1.6730408489,-11000.7084269448,-10998.7933749170,
283,81.6800000000,81.7023396607,-0.0237927939,-156.6613374346,-32.6544188395,
284,80.1500000000,81.6723424656,-1.5238039771,-10273.6045151977,-10319.3754327042,
285,80.6900000000,80.1424858964,0.5459366470,3676.4667701459,3671.7957338117,
286,80.7400000000,80.6824352640,0.0559838786,376.8499632624,485.6153075143,
287,79.4400000000,80.7324305695,-1.2940100503,-8581.6537591494,-8632.8827463628,
288,80.0500000000,79.4325524387,0.6159811849,4127.5975456879,4148.8977555009,
289,79.7900000000,80.0424952442,-0.2540346066,-1695.5250559191,-1737.7186035290,
290,80.2900000000,79.7825196131,0.5059692836,3404.8515548388,3264.9988566058,
291,81.9700000000,80.2824727315,1.6859578714,11201.0022200802,11205.3674983380,
292,81.9100000000,81.9623152236,-0.0538370654,-358.4549932412,-374.3809687960,
293,82.1000000000,81.9023208427,0.1961447298,1298.8623634535,1264.5731895140,
294,82.5200000000,82.0923030242,0.4261925244,2790.8005542828,2782.3705531977,
295,82.6200000000,82.5122636429,0.1062943863,694.6397779043,684.6554514117,
296,82.7400000000,82.6122542622,0.1263145132,823.9198033540,722.5084926591,
297,84.0300000000,82.7322430067,1.2963354377,8172.8018663942,7978.7330776785,
298,86.6500000000,84.0221220620,2.6266579648,14482.6187146905,14390.6161988873,
299,88.1000000000,86.6418764277,1.4578529686,7309.2834946968,7215.7514784434,
300,89.7500000000,88.0917404826,1.6587809971,7541.7208125335,7663.9346099556,
301,87.3600000000,89.7415857872,-2.3801349744,-12692.5775731820,-12764.6257967754,
302,88.5400000000,87.3518098487,1.1881850005,5994.3934581159,6023.0375402305,
303,88.0300000000,88.5316992168,-0.5012309913,-2616.3035524761,-2473.1283438717,
304,85.6400000000,88.0217470254,-2.3815742119,-13750.8221877282,-13894.4847783729,
305,87.7900000000,85.6319710878,2.1574086574,11685.3963069305,11706.5338826281,
306,87.4400000000,87.7817695168,-0.3419022755,-1892.9106127309,-1880.0977103535,
307,87.2300000000,87.4318023256,-0.2021100527,-1133.9574055399,-1147.3061424247,
308,87.4300000000,87.2218220093,0.2077663882,1165.1126711641,1333.2472583326,
309,84.8400000000,87.4218032548,-2.5822121421,-15209.4161494842,-15135.1577071282,
310,83.7700000000,84.8320460688,-1.0628066497,-6235.4683507481,-6147.0509568874,
311,82.5100000000,83.7621463798,-1.2528701784,-7166.5999742488,-7148.3503998188,
312,82.2400000000,82.5022645040,-0.2627977986,-1498.7193082196,-1333.1702300182,
313,79.8800000000,82.2322898136,-2.3527999535,-12113.9355356712,-11960.0267306324,
314,77.5200000000,79.8725110657,-2.3522540933,-10879.9735763334,-10890.0096520001,
315,77.6800000000,77.5127323181,0.1683675742,792.5235560275,749.7969919297,
316,78.3800000000,77.6727173147,0.7082391680,3458.7113055162,3412.9392026984,
317,79.1100000000,78.3726516850,0.7380133235,3728.2978596704,3865.0244286086,
318,76.9900000000,79.1025832428,-2.1121811412,-9856.4362832119,-9879.9112702529,
319,77.3700000000,76.9827819953,0.3882373241,1856.7375161536,1907.8202707302,
320,76.5400000000,77.3627463667,-0.8219227500,-3839.4747739291,-3746.8956699308,
321,75.0300000000,76.5328241787,-1.5018195598,-6603.7130668310,-6573.6315956204,
322,74.5100000000,75.0229657426,-0.5114810873,-2223.6072773066,-2292.4157977160,
323,75.6900000000,74.5030144915,1.1885565282,5483.0142298986,5431.6004230418,
324,76.5300000000,75.6829038611,0.8481918294,4069.1703933178,4126.0584480439,
325,75.6200000000,76.5228251065,-0.9020350826,-4227.7969432848,-4318.5331047533,
326,77.0900000000,75.6129104192,1.4780554240,7303.7878789970,7167.9835300776,
327,79.2300000000,77.0827726005,2.1477900181,10869.8694713107,11030.3165963992,
328,76.7500000000,79.2225719674,-2.4721806687,-12695.0162527608,-12722.2091532113,
329,77.1500000000,76.7428044722,0.4074637936,2116.8138689080,2116.9878768086,
330,77.1400000000,77.1427669691,-0.0025838198,-13.5284348041,-128.1611718812,
331,78.8400000000,77.1327679046,1.7073573306,9018.8588172530,9078.3292436220,
332,77.9500000000,78.8326085228,-0.8825453178,-4732.1965099476,-4560.7509772637,
333,75.4900000000,77.9426919609,-2.4527397183,-12840.4449353636,-12960.2416333087,
334,77.2300000000,75.4829225913,1.7472004426,9341.7242166236,9308.7849570716,
